Source_Borough,Drop_Borough,Date,Hour,Trip_Distance,Duration,Count_of_rides,tip_amount,total_amount
Unknown,Manhattan,1/27/18,11,1.506588235,10.02653595,28,2.313941176,14.75119608
Manhattan,Manhattan,1/31/18,7,2.798928628,16.99718703,13960,1.812850767,15.20054208
Bronx,Bronx,1/10/18,1,2.187142857,6.086904762,8,0.385714286,10.32857143
Queens,Queens,1/14/18,13,5.718833333,19.66897383,208,1.59609189,22.02286086
Queens,Queens,1/16/18,3,4.613,10.22777778,52,1.005444444,18.46655556
Manhattan,Bronx,1/24/18,20,9.217676056,22.72065728,76,3.540985915,33.41676056
Manhattan,Brooklyn,1/29/18,15,6.368028322,40.48418664,178,2.591824619,28.8476634
Queens,Manhattan,1/23/18,12,13.00023874,33.05310623,625,6.690306403,50.40775091
Queens,Brooklyn,1/12/18,19,12.82127111,40.49692635,166,5.239904255,46.24125027
Queens,Manhattan,1/17/18,13,12.7920259,48.32270255,459,5.702172517,49.02017954
Brooklyn,Queens,1/27/18,11,9.38,18.47916667,4,6.6375,35.1875
Manhattan,Brooklyn,1/27/18,15,6.288978003,40.36416808,227,3.417301184,30.3843401
Queens,Staten Island,1/1/18,9,24.66,34.43333333,4,4.84,82.41
Manhattan,Brooklyn,1/26/18,1,6.472845938,24.70795129,518,3.125454248,26.2735915
Brooklyn,Manhattan,1/1/18,11,4.931216216,14.62184685,38,2.017297297,19.91243243
Queens,Brooklyn,1/9/18,19,12.90236318,36.84318615,143,4.746488806,45.72795647
Manhattan,Bronx,1/9/18,12,7.940740741,32.01049383,27,2.324074074,31.51962963
Unknown,Queens,1/11/18,8,2.424444444,8.257407407,5,0,28.82888889
Manhattan,Bronx,1/15/18,17,7.241049383,21.54598765,30,1.266049383,26.04296296
Brooklyn,Queens,1/27/18,9,8.568,21.61666667,5,1.632,29.032
Manhattan,Unknown,1/16/18,13,7.415,10.60615942,30,3.892826087,37.96456522
Unknown,Manhattan,1/1/18,17,2.86047619,10.64126984,25,2.017380952,23.41357143
Brooklyn,Brooklyn,1/22/18,4,2.955384615,9.355128205,15,1.513076923,14.59769231
Manhattan,EWR,1/19/18,23,16.3,31.9,1,15.15,90.95
Unknown,Queens,1/30/18,10,4.585,10.64583333,4,2.8525,18.7775
Brooklyn,Manhattan,1/16/18,16,4.344285714,16.24404762,14,2.176428571,20.19071429
Bronx,Bronx,1/30/18,21,4.04,13.80833333,6,2.161666667,18.21166667
Unknown,Queens,1/27/18,22,0,0.066666667,2,3.955,19.035
Unknown,Brooklyn,1/9/18,22,7.75,27.10833333,2,3.875,31.925
Queens,Staten Island,1/3/18,13,25.63,43.43333333,1,0,81.32
Unknown,Brooklyn,1/24/18,9,2.55,9.85,2,0,11.3
Brooklyn,Manhattan,1/28/18,20,4.492941176,14.64019608,19,1.765294118,18.87901961
Unknown,Brooklyn,1/4/18,6,12.35,29.725,2,5.65,41.95
Unknown,Queens,1/11/18,12,4.7,20.51111111,8,2.377333333,29.444
Manhattan,Unknown,1/7/18,5,4.25,11.47916667,4,2.5,36.805
Brooklyn,Queens,1/7/18,11,12.92166667,21.20277778,4,2.518333333,39.235
Unknown,Manhattan,1/2/18,10,1.44245614,7.880263158,26,1.846491228,11.87631579
Unknown,Manhattan,1/18/18,6,1.066458333,5.206944444,23,2.935729167,17.5709375
Bronx,Manhattan,1/8/18,11,2.055,12.70833333,4,1.05,12.475
Manhattan,EWR,1/3/18,3,17.75277778,30.70740741,8,5.233333333,82.40333333
Unknown,Unknown,1/13/18,13,2.840392919,10.49138601,199,2.461947323,34.20192142
Manhattan,EWR,1/3/18,8,18.11555556,37.16296296,11,8.790555556,94.36833333
Unknown,Queens,1/27/18,10,4.933333333,9.627777778,3,2.233333333,17.6
Manhattan,EWR,1/14/18,19,16.5,33.97380952,7,8.7,88.07142857
Manhattan,Unknown,1/11/18,3,9.28375,19.93541667,11,5.795,62.04875
Queens,Staten Island,1/4/18,0,25.93,32.76666667,1,10,90.32
Bronx,Manhattan,1/13/18,19,4.95,22.01666667,2,1.075,20.375
Bronx,Manhattan,1/6/18,9,4.3025,13.27916667,4,4.5875,20.2625
Queens,Brooklyn,1/21/18,1,10.070625,21.30833333,19,3.420625,34.251875
Brooklyn,Unknown,1/2/18,15,3.356666667,13.99444444,3,2.316666667,16.95
Unknown,Unknown,1/15/18,15,1.276648551,7.965256211,283,10.26874482,70.44638458
Queens,Unknown,1/19/18,9,14.99333333,30.26527778,7,1.916666667,70.58666667
EWR,EWR,1/3/18,6,0,0.783333333,1,0,85.8
Queens,Staten Island,1/10/18,16,26.27,90.98888889,3,0,93.48666667
Brooklyn,Queens,1/27/18,17,8.425,29.44166667,4,2.3625,32.9125
EWR,EWR,1/22/18,16,0.333333333,0.177777778,3,37.68666667,109.32
Unknown,Brooklyn,1/4/18,5,11.9,36.86666667,1,5,42.8
Brooklyn,Queens,1/3/18,15,14.36666667,65.18333333,3,10.66,63.96
Brooklyn,Unknown,1/3/18,14,0,0,1,0,26.8
Bronx,Manhattan,1/20/18,0,1.79,6.191666667,2,0,9.05
Brooklyn,Unknown,1/20/18,14,15.39,42.03333333,1,10,159.32
Queens,Unknown,1/6/18,2,23.47555556,55.90439815,21,17.65597222,126.0568056
Unknown,Queens,1/8/18,23,0.005,1.305,6,0.57,2.85
Bronx,Manhattan,1/25/18,4,2.54,7.866666667,1,0,10.8
Bronx,Unknown,1/31/18,23,24.7,27.65,1,10,186.06
Queens,EWR,1/21/18,4,28.96,45.51666667,1,8.88,127.68
Staten Island,Staten Island,1/13/18,8,0,0.033333333,1,0,55.3
EWR,EWR,1/13/18,15,0,0.316666667,1,18.05,108.35
Manhattan,Bronx,1/1/18,14,7.836829268,33.59410569,44,1.489756098,26.90365854
Manhattan,Manhattan,1/3/18,16,2.600266707,18.28127168,12243,1.544320594,15.75416329
Manhattan,Manhattan,1/8/18,13,2.720184286,18.76809528,11509,1.704105757,15.89908609
Brooklyn,Brooklyn,1/9/18,17,2.067574074,15.46189815,116,1.477083333,15.28867593
Unknown,Queens,1/9/18,22,0.433333333,2.763888889,6,2.566666667,15.6
Queens,Brooklyn,1/10/18,18,12.14040369,46.95426941,163,5.391434828,47.52879473
Manhattan,Manhattan,1/11/18,18,2.855634042,19.79326183,18187,2.081715336,17.60740533
Manhattan,Brooklyn,1/13/18,22,6.72930266,31.46468078,650,3.570389658,30.09824237
Queens,Manhattan,1/22/18,11,12.83622834,31.30232359,608,6.257332994,49.32402227
Manhattan,Manhattan,1/25/18,22,3.154795912,16.32632082,15824,2.100706223,16.45399867
Queens,Brooklyn,1/26/18,11,13.09763964,41.34689189,62,4.634716216,45.74944595
Queens,Queens,1/11/18,7,4.537466819,26.01618414,164,1.396223404,20.37750507
Brooklyn,Brooklyn,1/13/18,1,2.779326019,21.03693381,246,1.366107688,14.30210675
Manhattan,Manhattan,1/13/18,6,2.46166783,10.02238353,2235,1.154948691,11.86540238
Manhattan,Manhattan,1/13/18,7,2.466416163,9.970369798,3677,1.261492373,12.00136604
Manhattan,Queens,1/25/18,11,10.68093856,33.17717411,400,4.792597278,42.84091613
Manhattan,Manhattan,1/27/18,4,2.791387528,12.69689051,3323,1.405280224,13.57807899
Brooklyn,Manhattan,1/6/18,23,5.603333333,21.59878472,49,3.196458333,25.19354167
Manhattan,Bronx,1/7/18,2,9.983362069,72.60454981,63,1.044827586,32.69063218
Brooklyn,Brooklyn,1/20/18,4,2.637804965,9.881906028,145,1.143647163,13.30038475
Manhattan,Unknown,1/25/18,10,3.37826087,10.8365942,27,1.755869565,26.37644928
Brooklyn,Brooklyn,1/26/18,23,2.760771605,16.05749927,230,1.65319077,14.63814815
Queens,Queens,1/29/18,11,5.962442022,15.65558585,156,1.570826165,21.76694161
Manhattan,Queens,1/4/18,10,14.22362179,106.7319177,78,9.225977564,59.77011218
Manhattan,Queens,1/18/18,8,12.06397419,42.90184409,325,6.665669178,47.98087868
Queens,Queens,1/3/18,8,5.292437945,17.30510533,215,2.069834631,21.03637791
Unknown,Brooklyn,1/4/18,19,0,0.05,1,0,32.3
Unknown,Manhattan,1/23/18,12,1.68015873,11.91851852,29,1.532301587,13.88785714
Manhattan,Brooklyn,1/4/18,15,6.147307692,30.95470085,42,2.200384615,26.69884615
Manhattan,Bronx,1/19/18,13,8.504571429,29.92952381,35,2.062857143,32.73685714
Queens,Queens,1/22/18,18,6.111480245,16.13199413,214,2.377505023,25.41685367
Queens,Manhattan,1/23/18,14,12.85658877,33.87971077,657,6.536864019,51.60425731
Queens,Queens,1/24/18,11,5.118201465,32.70996591,153,1.387302808,20.45290842
Unknown,Queens,1/30/18,1,1.333333333,5.75,4,0,12.36666667
Brooklyn,Manhattan,1/16/18,10,4.756304348,20.90652174,25,3.018043478,22.62021739
Queens,Bronx,1/8/18,20,17.55178571,30.80575397,17,1.668571429,55.9897619
Queens,Brooklyn,1/8/18,2,13.54114474,31.76009503,92,3.905780702,43.0682807
Queens,Bronx,1/14/18,14,15.51361111,30.19444444,23,2.25,51.82388889
Queens,Brooklyn,1/16/18,20,13.77530511,30.54818832,151,5.70676117,46.28218004
Brooklyn,Brooklyn,1/8/18,3,2.764130435,72.81050725,24,1.080434783,13.35869565
Queens,Queens,1/21/18,3,3.447912821,10.40925427,108,0.801839744,16.7756859
Manhattan,Unknown,1/7/18,12,11.14037037,22.62932099,23,5.607037037,64.19777778
Manhattan,Queens,1/30/18,10,10.57434681,47.4087136,221,4.42300565,41.76284485
Queens,Unknown,1/10/18,16,19.49487037,52.45469136,25,8.739351852,113.215963
Queens,Brooklyn,1/18/18,17,13.31769486,54.89058375,120,5.853568087,53.21123726
Manhattan,Unknown,1/24/18,18,6.87952381,16.1271164,27,5.648095238,42.84190476
Manhattan,Brooklyn,1/4/18,14,7.387142857,35.57460317,43,3.198333333,31.59904762
Manhattan,Unknown,1/3/18,21,8.660263158,20.0622807,22,6.599473684,59.23526316
Queens,Bronx,1/15/18,8,13.15090909,22.67878788,11,3.393636364,46.63545455
Brooklyn,Brooklyn,1/21/18,16,2.030112994,10.93964218,67,1.345141243,13.22971751
Brooklyn,Manhattan,1/30/18,15,4.867647059,18.09215686,17,3.343529412,23.61647059
Bronx,Bronx,1/26/18,16,2.501428571,12.95142857,11,0.931428571,14.01714286
Manhattan,Unknown,1/2/18,0,10.95714286,15.77142857,7,9.394285714,56.72571429
Manhattan,EWR,1/11/18,13,18.01598551,35.04699275,45,12.93017391,95.76931884
Unknown,Bronx,1/10/18,11,1.3,9.033333333,1,0,8.8
Unknown,Manhattan,1/18/18,1,1.805625,7.333333333,21,1.394479167,19.34447917
Unknown,Brooklyn,1/28/18,18,57.02,75.68333333,1,0,147.8
Manhattan,Staten Island,1/17/18,21,17.46888889,34.57222222,9,9.907777778,75.87444444
Brooklyn,Manhattan,1/4/18,13,4.428,26.6,5,2.396,21.696
Manhattan,EWR,1/30/18,2,18.61,30.66666667,1,0,85.3
Manhattan,Unknown,1/10/18,4,11.742,24.25333333,6,1.488,61.288
Unknown,Brooklyn,1/5/18,20,9.3,25.55,3,6.236666667,36.37
Unknown,Unknown,1/2/18,23,1.996969697,5.797107438,127,7.846170799,51.99399449
EWR,EWR,1/18/18,2,0,0.316666667,1,0,80.3
Queens,Staten Island,1/28/18,18,21.9,43.53333333,1,14.45,86.77
Queens,Unknown,1/28/18,2,24.5,35.77777778,3,4.616666667,108.9233333
EWR,EWR,1/15/18,20,6.1,2.216666667,1,0,130.8
Queens,Staten Island,1/3/18,6,28.26,49.16666667,1,0,88.32
Unknown,Brooklyn,1/13/18,5,2.3,9.066666667,1,2.25,13.55
Manhattan,EWR,1/18/18,21,13.45,24.05,1,0,76.8
Queens,Queens,1/1/18,16,5.878613363,15.49500325,253,2.033346375,25.99581056
Queens,Manhattan,1/6/18,18,11.97759389,33.52814452,386,6.428725724,48.07462146
Manhattan,Manhattan,1/7/18,13,2.640422954,17.21266215,13267,1.581763564,14.29179352
Manhattan,Manhattan,1/7/18,19,2.722280211,17.08536351,9900,1.552904734,14.01507137
Manhattan,Manhattan,1/14/18,17,2.732801823,19.19452996,14822,1.752360709,15.27801811
Manhattan,Manhattan,1/14/18,22,2.826639635,13.46434172,9641,1.702705701,14.51737276
Brooklyn,Brooklyn,1/19/18,18,1.774025641,11.06019231,155,1.188596154,12.637875
Queens,Manhattan,1/23/18,19,13.14885532,29.2366146,653,6.891663103,52.68155263
Queens,Queens,1/24/18,2,2.603952381,8.17031746,48,0.627428571,12.08409524
Queens,Manhattan,1/27/18,15,13.30844239,42.24326001,474,6.127884093,50.8374834
Queens,Queens,1/29/18,7,4.6704025,17.51526432,209,1.633512265,19.48866713
Manhattan,EWR,1/4/18,13,16.83887013,63.7899062,27,7.275341991,92.75516883
Unknown,Manhattan,1/9/18,13,2.582222222,14.78013889,29,1.285694444,15.79041667
Queens,Manhattan,1/10/18,4,7.893678161,18.83678161,35,1.47908046,27.26321839
Brooklyn,Brooklyn,1/14/18,11,2.20545045,10.58611111,88,1.144932432,11.91880631
Queens,Queens,1/15/18,17,5.763534324,19.19222107,237,2.200024322,24.29702627
Manhattan,Brooklyn,1/20/18,15,6.273077536,33.18173309,296,3.609665942,29.31331087
Brooklyn,Manhattan,1/22/18,6,5.183958333,18.42842882,78,2.841041667,22.04007812
Manhattan,Unknown,1/13/18,12,5.133684211,13.62938596,23,2.600789474,38.56921053
Manhattan,Unknown,1/1/18,22,8.891363636,17.9530303,12,3.504090909,50.80954545
Brooklyn,Brooklyn,1/4/18,23,1.94902439,9.919308943,47,1.045243902,12.86231707
Brooklyn,Brooklyn,1/5/18,4,1.673947368,7.117105263,23,0.763947368,9.590263158
Queens,Bronx,1/10/18,16,13.75029412,47.78186275,18,2.547647059,54.30294118
Brooklyn,Brooklyn,1/12/18,17,2.198643192,20.69674491,98,0.914478873,14.02668545
Queens,Queens,1/15/18,5,5.013158565,20.1368017,113,2.003729167,23.04941667
Brooklyn,Queens,1/16/18,22,6.83375,19.29375,8,2.58125,26.31875
Queens,Queens,1/8/18,3,5.861447917,11.13530382,82,1.367585069,24.11480729
Manhattan,Queens,1/2/18,3,9.551913725,37.1136634,106,2.818121569,34.50470588
Brooklyn,Brooklyn,1/7/18,14,1.866458333,10.95465686,93,0.966348039,11.26267157
Brooklyn,Manhattan,1/20/18,15,5.222857143,21.1625,30,3.32,23.64678571
Manhattan,Unknown,1/22/18,13,6.915652174,14.93478261,25,2.799782609,44.19804348
Queens,Manhattan,1/24/18,11,11.44319892,38.66666914,538,6.16075661,47.28542761
Manhattan,Unknown,1/14/18,21,5.677777778,16.2119213,29,4.851597222,48.32465278
Queens,Queens,1/16/18,1,5.303735119,10.97505787,108,1.616145833,19.66504464
Manhattan,Queens,1/14/18,6,10.50527048,30.21305794,243,3.861849676,39.09817861
Brooklyn,Queens,1/18/18,12,11.7375,27.50416667,4,7.88,45.18
Brooklyn,Manhattan,1/29/18,14,4.03325,16.37041667,21,1.9285,18.754
Unknown,Manhattan,1/18/18,7,1.961060606,9.675555556,38,2.002924242,12.19231818
Unknown,Brooklyn,1/28/18,21,4.333333333,12.48333333,3,12.6,29.06666667
Queens,Bronx,1/10/18,1,18.93888889,28.0345679,12,3.146666667,61.06037037
Queens,Bronx,1/16/18,4,14.07666667,19.94444444,3,0,46.22666667
Unknown,Manhattan,1/29/18,15,2.517463768,11.76527778,33,3.174492754,21.83826087
Queens,Unknown,1/1/18,10,20.78555556,29.76773148,25,3.640916667,100.9776389
Queens,Queens,1/30/18,2,3.224927536,19.90615942,55,5.074782609,18.38978261
Queens,Bronx,1/2/18,8,11.899,26.36888889,18,4.036333333,45.03766667
Manhattan,EWR,1/30/18,6,16.67027778,30.20509259,20,10.66305556,89.09777778
Queens,Bronx,1/16/18,9,17.67615385,39.125,14,3.659230769,60.57692308
Brooklyn,Manhattan,1/22/18,18,4.412068966,19.06436782,30,2.020862069,21.01741379
Unknown,Unknown,1/18/18,15,1.199571865,8.077268094,329,2.367186544,13.06535168
Unknown,Queens,1/22/18,23,2.75,10.55083333,8,2.09,21.69
Bronx,Bronx,1/8/18,1,4.85,9.166666667,2,0,16.8
Queens,Unknown,1/16/18,14,15.27741667,30.99708333,21,8.903833333,81.58225
Unknown,Manhattan,1/22/18,19,1.861916667,12.30736111,26,2.609916667,21.50458333
Manhattan,Unknown,1/30/18,8,3.745454545,13.96439394,26,3.423636364,29.34454545
Brooklyn,Unknown,1/14/18,13,19.57,28.85,1,10.66,63.96
Queens,EWR,1/24/18,16,28.1,92.01666667,1,27.1,162.66
Bronx,Bronx,1/29/18,5,4.934166667,12.69027778,7,0,17.63333333
Queens,Manhattan,1/30/18,4,10.26107527,21.81648746,33,2.97516129,35.54430108
Bronx,Bronx,1/5/18,18,0.898571429,7.301190476,9,0,8.3
Bronx,Manhattan,1/23/18,17,1.8,9.433333333,1,0,10.8
Bronx,Bronx,1/13/18,0,2.109487179,7.703632479,16,0.164358974,12.97102564
Bronx,Bronx,1/3/18,10,2.49,10.04444444,3,0.94,12.24
Queens,Unknown,1/18/18,23,18.43206349,25.54814815,11,13.18650794,101.7752381
Unknown,Bronx,1/1/18,11,16.5,29.58333333,1,0,53.06
Bronx,Manhattan,1/11/18,15,3.005,19.81666667,2,1.73,18.28
Manhattan,Bronx,1/15/18,6,5.91625,16.56375,21,1.7725,21.99375
Brooklyn,Queens,1/24/18,9,9.54,25.51666667,2,5.44,35.99
Bronx,Bronx,1/16/18,9,2.029761905,13.83055556,10,0.586666667,12.39857143
Brooklyn,Bronx,1/9/18,21,17.1,27.66666667,1,0,53.06
Bronx,Bronx,1/17/18,12,1.35,7.733333333,1,0,8.3
EWR,EWR,1/19/18,20,8.65,1.05,2,0,92.8
Unknown,Unknown,1/7/18,19,3.399966997,10.21567657,210,6.538787129,67.24426568
Queens,EWR,1/31/18,4,46,81.25,1,0,149.8
Manhattan,EWR,1/31/18,23,14.78,35.86666667,1,15.96,95.76
Manhattan,Staten Island,1/27/18,5,26.34,41.18333333,1,0,83.32
Manhattan,EWR,1/26/18,2,15.5,27.78333333,1,14.25,85.55
Queens,Staten Island,1/12/18,18,26.32,58.63333333,1,17.46,104.76
Manhattan,Queens,1/1/18,18,9.576107084,45.06081525,278,2.892933432,35.39552811
Manhattan,Bronx,1/5/18,0,7.673137255,18.35866013,54,1.306666667,25.9972549
Queens,Queens,1/5/18,8,4.317489865,15.59696311,254,1.266601711,17.84698012
Brooklyn,Brooklyn,1/5/18,22,2.441682367,11.34581119,211,1.507919686,13.37851147
Queens,Unknown,1/7/18,4,16.35733333,25.17833333,13,1.954666667,62.318
Manhattan,Bronx,1/7/18,21,8.678833333,22.32208333,64,1.965166667,30.21133333
Manhattan,Manhattan,1/8/18,16,2.623413499,21.19061272,12219,1.860168533,16.6916728
Manhattan,Queens,1/9/18,16,10.88575178,63.02004051,375,5.008912467,47.75346399
Queens,Queens,1/12/18,16,6.050306692,29.39871099,293,3.489201302,31.84322594
Manhattan,Queens,1/19/18,1,7.110414849,20.14027719,301,2.5401886,27.38867558
Manhattan,Manhattan,1/26/18,2,2.561353339,14.14794005,2883,1.475133802,13.1268898
Manhattan,Brooklyn,1/28/18,21,6.577383333,27.53798333,309,3.120216667,27.06790333
Queens,Manhattan,1/30/18,19,13.33515728,33.2510773,611,7.123112784,53.58924335
Manhattan,Queens,1/7/18,2,7.444988975,28.87283369,299,2.542352099,28.40416585
Manhattan,Manhattan,1/13/18,10,2.720544087,13.68614803,12146,1.498994226,13.94367179
Manhattan,Manhattan,1/16/18,7,2.714565132,19.72457961,13490,1.722304538,14.47005549
Bronx,Bronx,1/1/18,4,1.969597701,8.057279693,34,0.074252874,12.10988506
Queens,Unknown,1/25/18,18,16.56422222,33.15814815,26,30.77733333,87.58955556
Manhattan,Queens,1/31/18,21,7.679532258,25.83778276,461,4.391516726,32.77035285
Queens,Queens,1/24/18,9,4.876174972,17.04814138,149,1.337188538,19.44318937
Manhattan,Bronx,1/11/18,13,7.863428571,26.81,35,1.777142857,30.23714286
Manhattan,Brooklyn,1/15/18,2,6.950551351,36.23329429,247,2.732141441,27.08115045
Brooklyn,Queens,1/26/18,5,13.25857143,22.14761905,7,4.661428571,42.67571429
Queens,Brooklyn,1/6/18,20,13.94551152,54.24600166,136,4.982992704,46.78748579
Manhattan,Bronx,1/16/18,11,8.948181818,27.43636364,24,1.869090909,33.55363636
Manhattan,Bronx,1/9/18,20,8.61574359,44.29290598,70,2.694307692,31.18594872
Queens,Brooklyn,1/4/18,12,13.120625,54.98958333,9,5.86125,49.09875
Queens,Brooklyn,1/12/18,23,13.79511991,28.49778685,161,6.15227747,46.68796629
Brooklyn,Manhattan,1/11/18,21,5.758939394,19.41464646,36,2.483030303,23.48757576
Brooklyn,Brooklyn,1/22/18,20,2.081693122,8.792548501,75,1.07468254,11.51277778
Unknown,Brooklyn,1/22/18,17,9.05,38.71666667,2,5,39.55
Queens,Bronx,1/23/18,15,17.23875,47.6125,8,3.845,61.5775
Queens,Brooklyn,1/29/18,11,12.81040123,40.85473251,57,4.846496914,46.60888889
Manhattan,Bronx,1/3/18,9,9.009615385,74.64807692,26,2.495769231,32.62038462
Manhattan,Unknown,1/19/18,18,3.411866667,18.00277778,31,2.335466667,34.67213333
Queens,Staten Island,1/17/18,21,24.96,35.13333333,5,10.516,89.336
Manhattan,Staten Island,1/4/18,23,27.69,41.61666667,1,10,95.32
Unknown,Unknown,1/6/18,13,2.426786571,7.944004796,284,4.026061151,56.89738609
Unknown,Manhattan,1/28/18,23,0.85125,5.197916667,18,3.666875,29.88875
Bronx,Manhattan,1/5/18,2,1.94,8.066666667,1,0,9.8
Unknown,Manhattan,1/22/18,18,1.464621212,7.774684343,38,2.694545455,19.44098485
Queens,Unknown,1/7/18,19,10.3842,18.60062963,22,4.76,67.15142222
Manhattan,Staten Island,1/23/18,12,19.25,43.75,1,0,66.82
Manhattan,Staten Island,1/24/18,19,21.755,49.14166667,2,18.655,102.595
Unknown,Unknown,1/3/18,3,2.000333333,6.117777778,16,0.236666667,38.20533333
Queens,Bronx,1/23/18,6,17.26285714,47.07857143,7,2.657142857,58.16571429
Manhattan,Unknown,1/27/18,14,2.043333333,6.311666667,18,2.234666667,20.68466667
Brooklyn,Queens,1/12/18,20,4.25,15.78,5,1.71,18.11
Manhattan,EWR,1/26/18,21,18.60666667,29.44444444,3,9,92.63333333
Brooklyn,Unknown,1/7/18,18,0,0,1,0,3.3
Queens,Unknown,1/16/18,10,12.6893125,22.17916667,19,5.55953125,79.69621875
Queens,EWR,1/5/18,17,31.625,70.975,2,12.5,140.91
Unknown,Manhattan,1/24/18,0,3.701111111,12.06574074,11,2.34,27.96888889
Brooklyn,Queens,1/18/18,20,9.24,27.13888889,3,2.36,32.49333333
Queens,Staten Island,1/13/18,2,21.01,31.55416667,3,0,68.695
Unknown,Brooklyn,1/1/18,8,7.3,27.25,1,0,26.8
Brooklyn,Queens,1/14/18,15,10.17,32.52083333,4,2.265,35.69
Queens,Bronx,1/26/18,2,11.40333333,19.69444444,3,0,37.97333333
Unknown,Queens,1/7/18,13,0.005,0.2,2,6.98,43.53
Manhattan,Manhattan,7/27/18,3,1.943333333,7.188888889,3,0,8.8
Bronx,Bronx,1/29/18,3,2.13,8.166666667,1,1.96,11.76
Manhattan,Staten Island,1/6/18,23,11.68,24.08333333,1,10.52,63.1
EWR,EWR,1/20/18,14,0,0.033333333,1,26.82,134.12
Bronx,Bronx,1/1/18,18,0.923333333,5.194444444,3,0,6.466666667
Unknown,Unknown,1/31/18,4,1.717142857,6.776190476,14,2.04,17.55428571
Unknown,Queens,1/29/18,23,0,0,1,0,0
Brooklyn,Unknown,1/18/18,11,45.8,75.16666667,1,38.45,230.75
Brooklyn,Manhattan,1/2/18,15,5.2438,20.29333333,26,2.9012,24.1516
Queens,Manhattan,1/4/18,13,13.98624786,46.68555556,52,6.327401709,54.51304274
Queens,Manhattan,1/5/18,10,11.94769856,34.80078644,326,5.418841711,47.87828304
Brooklyn,Brooklyn,1/7/18,17,1.981246296,11.61315123,121,1.193355556,11.63613333
Manhattan,Manhattan,1/8/18,6,2.688352133,12.94158803,6676,1.409088446,13.06753155
Manhattan,Bronx,1/9/18,0,9.520733333,24.04277778,80,2.009266667,32.54726667
Queens,Brooklyn,1/11/18,10,11.74797101,37.23641304,65,4.495869565,42.33210145
Manhattan,Queens,1/11/18,10,11.48107773,36.53283063,254,5.685306429,45.61153251
Queens,Manhattan,1/11/18,14,12.78014877,51.15934769,739,6.183112853,52.20560994
Manhattan,Brooklyn,1/14/18,15,6.061154822,35.63393965,247,3.156324027,27.86801607
Brooklyn,Brooklyn,1/15/18,17,1.900546875,10.82840712,80,1.568398437,11.74522135
Manhattan,Manhattan,1/30/18,20,2.993390743,14.82669811,16814,2.019187917,15.59531765
Queens,Queens,1/31/18,8,4.489122632,25.00324607,175,0.963120072,18.55840361
Manhattan,Staten Island,1/1/18,1,16.86857143,38.52619048,7,10.56857143,74.49857143
Queens,Queens,1/2/18,17,6.207035259,24.44517226,229,2.262266452,26.48907066
Queens,Brooklyn,1/6/18,17,12.63940129,43.82010086,153,5.597666005,47.38328108
Manhattan,Brooklyn,1/7/18,19,6.126186975,28.69279295,292,3.239208683,26.7097409
Manhattan,Brooklyn,1/9/18,2,6.516736695,19.98466387,136,2.799957983,25.76792717
Queens,Queens,1/12/18,15,5.232844134,30.10050542,289,2.240102895,24.84725122
Manhattan,Bronx,1/18/18,19,9.157340426,58.74804965,52,3.514680851,35.7793617
Manhattan,Unknown,1/29/18,20,3.786666667,11.83715278,26,3.292083333,30.66375
Manhattan,Brooklyn,1/30/18,15,6.382471264,30.46440613,158,2.860057471,28.98849425
Unknown,Manhattan,1/19/18,19,1.320138889,9.286689815,38,1.562430556,16.678125
Manhattan,Brooklyn,1/2/18,16,6.512276423,31.31360095,184,2.640243902,30.23825203
